


/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:591: warning: The prover cannot establish an assertion (Postcondition: /home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:521: ) in method driverStack
		return output;
		^
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:521: warning: Associated declaration: /home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:591: 
	  @	ensures \result == \old (stack.getElem(stack.top) + stack.getElem(stack.top - 1));
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:69:  	UndefinedNullDeReference assertion: !(_JML__tmp21046 && \old(_JML__tmp21187 != null, \Old)) || \old(_JML__tmp21187 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:69:  	UndefinedNegativeIndex assertion: !(_JML__tmp21046 && \old(_JML__tmp21187 != null, \Old)) || \old(0 <= _JML__tmp21188, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:69:  	UndefinedTooLargeIndex assertion: !(_JML__tmp21046 && \old(_JML__tmp21187 != null, \Old)) || \old(_JML__tmp21187.length > _JML__tmp21188, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:573:  	break;
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:591:  	return output;
			VALUE: output	 === 0
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 19
			VALUE: -1 <= top	 === true
			VALUE: top	 === 19
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	InvariantExit assertion: `conditionalResult_22407
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!22
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !(\old(stack, \Pre).arr != null) || \old(stack, \Pre).arr != null
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	InvariantExit assertion: _JML__tmp22415
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:521:  	UndefinedNullDeReference assertion: !(Pre_49 && \old(\old(stack, \Pre) != null, \Old) && \old(\old(stack, \Pre) != null, \Old)) || \old(\old(stack, \Pre) != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:521:  	UndefinedNullDeReference assertion: !(Pre_49 && \old(\old(stack, \Pre) != null, \Old) && \old(\old(stack, \Pre) != null, \Old)) || \old(_JML__tmp22648 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 21
			VALUE: -1 <= top	 === true
			VALUE: top	 === 21
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	InvariantLeaveCaller assertion: `conditionalResult_22652
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!22
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !\old(_JML__tmp22657 != null, \Old) || \old(_JML__tmp22657 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	InvariantLeaveCaller assertion: _JML__tmp22660
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 21
			VALUE: -1 <= top	 === true
			VALUE: top	 === 21
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	InvariantEntrance assertion: `conditionalResult_22664
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!22
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !\old(_JML__tmp22669 != null, \Old) || \old(_JML__tmp22669 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	InvariantEntrance assertion: _JML__tmp22672
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:148:  	requires 0 <= i && i <= top; 
			VALUE: 0	 === 0
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:148:  	UndefinedCalledMethodPrecondition assertion: _$CPRE__413
			VALUE: _$CPRE__413	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 21
			VALUE: -1 <= top	 === true
			VALUE: top	 === 21
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
			VALUE: -1 <= top && top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!22
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !\old(_JML__tmp22689 != null, \Old) || \old(_JML__tmp22689 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:149:  	UndefinedNullDeReference assertion: !(_JML__tmp22674 && \old(_JML__tmp22693 != null, \Old)) || \old(_JML__tmp22693 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:149:  	UndefinedNegativeIndex assertion: !(_JML__tmp22674 && \old(_JML__tmp22693 != null, \Old)) || \old(0 <= _JML__tmp22647, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:149:  	UndefinedTooLargeIndex assertion: !(_JML__tmp22674 && \old(_JML__tmp22693 != null, \Old)) || \old(_JML__tmp22693.length > _JML__tmp22647, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:521:  	UndefinedNullDeReference assertion: !(Pre_49 && \old(\old(stack, \Pre) != null, \Old) && \old(\old(stack, \Pre) != null, \Old)) || \old(\old(stack, \Pre) != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:521:  	UndefinedNullDeReference assertion: !(Pre_49 && \old(\old(stack, \Pre) != null, \Old) && \old(\old(stack, \Pre) != null, \Old)) || \old(_JML__tmp22699 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 21
			VALUE: -1 <= top	 === true
			VALUE: top	 === 21
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	InvariantLeaveCaller assertion: `conditionalResult_22703
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!22
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !\old(_JML__tmp22708 != null, \Old) || \old(_JML__tmp22708 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	InvariantLeaveCaller assertion: _JML__tmp22711
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 21
			VALUE: -1 <= top	 === true
			VALUE: top	 === 21
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	InvariantEntrance assertion: `conditionalResult_22715
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!22
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !\old(_JML__tmp22720 != null, \Old) || \old(_JML__tmp22720 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	InvariantEntrance assertion: _JML__tmp22723
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:148:  	requires 0 <= i && i <= top; 
			VALUE: 0	 === 0
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:148:  	UndefinedCalledMethodPrecondition assertion: _$CPRE__414
			VALUE: _$CPRE__414	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 21
			VALUE: -1 <= top	 === true
			VALUE: top	 === 21
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
			VALUE: -1 <= top && top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!22
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !\old(_JML__tmp22740 != null, \Old) || \old(_JML__tmp22740 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:149:  	UndefinedNullDeReference assertion: !(_JML__tmp22725 && \old(_JML__tmp22744 != null, \Old)) || \old(_JML__tmp22744 != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:149:  	UndefinedNegativeIndex assertion: !(_JML__tmp22725 && \old(_JML__tmp22744 != null, \Old)) || \old(0 <= _JML__tmp22698, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:149:  	UndefinedTooLargeIndex assertion: !(_JML__tmp22725 && \old(_JML__tmp22744 != null, \Old)) || \old(_JML__tmp22744.length > _JML__tmp22698, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:521:  	ensures \result == \old(stack.getElem(stack.top) + stack.getElem(stack.top - 1)); 
			VALUE: \result	 === 0
			VALUE: stack	 === REF!val!17
			VALUE: stack.top	 === 21
			VALUE: stack.getElem(stack.top)	 === 0
			VALUE: stack	 === REF!val!17
			VALUE: stack.top	 === 21
			VALUE: 1	 === 1
			VALUE: stack.top - 1	 === 20
			VALUE: stack.getElem(stack.top - 1)	 === 0
			VALUE: stack.getElem(stack.top) + stack.getElem(stack.top - 1)	 === 0
			VALUE: \old(stack.getElem(stack.top) + stack.getElem(stack.top - 1))	 === 0
			VALUE: \result == \old(stack.getElem(stack.top) + stack.getElem(stack.top - 1))	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:522:  	UndefinedNullDeReference assertion: !(Pre_49 && \old(stack, \Pre) != null) || \old(stack, \Pre) != null
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:522:  	UndefinedNullDeReference assertion: !(Pre_49 && \old(stack, \Pre) != null && \old(\old(stack, \Pre) != null, \Old)) || \old(\old(stack, \Pre) != null, \Old)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:522:  	ensures stack.top == \old(stack.top - 1); 
			VALUE: stack.top	 === 19
			VALUE: stack.top	 === 21
			VALUE: 1	 === 1
			VALUE: stack.top - 1	 === 20
			VALUE: \old(stack.top - 1)	 === 20
			VALUE: stack.top == \old(stack.top - 1)	 === false
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:591:  Invalid assertion (Postcondition)
: /home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:522:  Associated location





/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:337: warning: The prover cannot establish an assertion (Postcondition: /home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:331: ) in method stackPlus
		return stack.peek() == 0 ? 1 : 0; //return stack.peek();
		^
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:331: warning: Associated declaration: /home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:337: 
      	  @ ensures \result == \old (stack.getElem(stack.top) + stack.getElem(stack.top - 1));
      	    ^

TRACE of StackQueue.stackPlus(StackQueue.Stack)
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 22
			VALUE: -1 <= top	 === true
			VALUE: top	 === 22
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
			VALUE: -1 <= top && top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!20
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !(stack.arr != null) || stack.arr != null
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:334:  	requires stack != null; 
			VALUE: stack	 === REF!val!17
			VALUE: stack != null	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:327:  	requires 1 <= stack.top; 
			VALUE: stack.top	 === 22
			VALUE: 1 <= stack.top	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:327:  	UndefinedNullDeReference assertion: !(stack != null) || stack != null
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:328:  	requires Integer.MIN_VALUE <= stack.getElem(stack.top) + stack.getElem(stack.top - 1); 
			VALUE: Integer.MIN_VALUE	 === ( - 2147483648 )
			VALUE: stack	 === REF!val!17
			VALUE: stack.top	 === 22
			VALUE: stack.getElem(stack.top)	 === 0
			VALUE: stack	 === REF!val!17
			VALUE: stack.top	 === 22
			VALUE: stack.top - 1	 === 21
			VALUE: stack.getElem(stack.top - 1)	 === 0
			VALUE: stack.getElem(stack.top) + stack.getElem(stack.top - 1)	 === 0
			VALUE: Integer.MIN_VALUE <= stack.getElem(stack.top) + stack.getElem(stack.top - 1)	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:328:  	UndefinedNullDeReference assertion: !(stack != null && stack != null) || stack != null
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:328:  	UndefinedNullDeReference assertion: !(stack != null && stack != null) || _JML__tmp2707 != null
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 22
			VALUE: -1 <= top	 === true
			VALUE: top	 === 22
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	InvariantLeaveCaller assertion: `conditionalResult_2711
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!20
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !(_JML__tmp2707.arr != null) || _JML__tmp2707.arr != null
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	InvariantLeaveCaller assertion: _JML__tmp2719
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	//@ public invariant -1 <= top && top < MAX; 
			VALUE: -1	 === ( - 1 )
			VALUE: top	 === 22
			VALUE: -1 <= top	 === true
			VALUE: top	 === 22
			VALUE: MAX	 === 100
			VALUE: top < MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:6:  	InvariantLeaveCaller assertion: `conditionalResult_2723
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	//@ public invariant arr.length == MAX; 
			VALUE: arr	 === REF!val!20
			VALUE: arr.length	 === 100
			VALUE: MAX	 === 100
			VALUE: arr.length == MAX	 === true
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	UndefinedNullDeReference assertion: !(stack.arr != null) || stack.arr != null
/home/marloncalvo/workspace/buggyjavajml/NotVerifiedCounterExamples/Overfitting/ArjaE/StackQueue/bug61/Repaired/StackQueue.java:9:  	InvariantLeaveCaller assertion: _JML__tmp2731
